title,alternativeTitle,regDate,subjectCategory,person,referenceIdentifier
팔대취권,PALDAECHI FIGHTING SKILL (PALDAECHWIGWON),2014,"액션,무협,활극","왕대위,한영,장일식",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008585.JPG
I ALWAYS WANTED TO BE A GANGSTER, ,2014,"코메디,드라마","아르노,아나 무글라리스,알랑 바슝",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005794.JPG
겨울로 가는 마차,THE CARRIAGE RUNNING INTO THE WINTER (GYEO-ULLO GANEUN MACHA),2014,"멜로드라마,신파","김영애,이영하,김동현",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008583.JPG
BLUE EYELIDS,BLUE EYELIDS,2014,"코메디,드라마","세실리아 수아레즈,티아르 스칸다 ,엔리크 아레올라",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005793.JPG
혈도살수,THE UNDEFEATABLE SWORD AND MARTIAL ARTS  (HYEOLDO SALSU),2014,"액션,시대극/사극,무협,활극","연남희,이경진,남충일",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008582.JPG
생선 쿠스쿠스, ,2014,드라마,"사브리나 오자니 ,하비브 보파레스 ,앨리스 아우리",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005792.JPG
호스텔 2, ,2014,"공포(호러),스릴러","로렌 저먼,헤더 마타라조,비조 필립스",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005791.JPG
리벨리온, ,2014, , ,http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPB000295.JPG
휴가받은 여자,WOMAN ON VACATION  (HYUGABAD-EUN YEOJA),2014,"멜로드라마,신파","유지인,하명중,이영하",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008579.JPG
레슬링,WRESTLING,2014,"드라마,동성애", ,http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005790.JPG
달려라 풍선,"RUN, BALLOON! (DALLYEOLA PUNGSEON)",2014,드라마,"전영록,김보연,이동진",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008575.JPG
내가 버린 여자 2,WOMAN I ABANDONED II  (NAEGA BEOLIN YEOJA 2BU),2014,"멜로드라마,신파","정윤희,장미희,이영하",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008574.JPG
갈라파고스,GALAPAGOS,2014, , ,http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPB000294.JPG
낯선곳에서 하룻밤,ONE NIGHT AT A STRANGE PLACE  (NACHSEON GOS-ESEO HALUSBAM),2014,"멜로드라마,신파","유지인(유혜린),신성일(민동현),김자옥(김자영)",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008572.JPG
쌍웅,TWO HEROES  (SSANG-UNG),2014,"액션,시대극/사극,무협,활극","황정리,왕장,현길수",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008571.JPG
11번째 시간, ,2014,사회물(경향),"레오나르도 디카프리오,케니 오스벨,제닌 비니어스",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPB000293.JPG
그때 그사람,THE MAN OF THE PAST  (GEUTTAE GEUSALAM),2014,"드라마,신파","신성일,유지인,전양자",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008568.JPG
화려한 경험,MAGNIFICENT EXPERIENCE  (HWALYEOHAN GYEONGHEOM),2014,"드라마,범죄","유지인,김추련,정종훈",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008567.JPG
살바도르,SALVADOR,2014,드라마, ,http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005789.JPG
겨울사랑,WINTER LOVE  (GYEO-UL SARANG),2014,"멜로/로맨스,신파","이영하,장미희,권기선",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008566.JPG
귀화산장,THE HAUNTED VILLA  (GWIHWASANJANG),2014,"공포(호러),범죄,미스터리","남궁원,김윤미,전양자",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008565.JPG
군계, ,2014,액션,"여문락,오진우,유심유",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005788.JPG
괴초도사,THE GWOI-CHO GURU  (GOECHODOSA),2014,"액션,무협,활극","정무렬,배수천,한영",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008563.JPG
헤비레이싱, ,2014,코메디,"세바스찬 베젤,마이클 그림",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005787.JPG
노명검,KILLER CONSTABLE (NOMYEONGGEOM),2014,"액션,시대극/사극,무협,활극","김세옥,권영문,진관타이",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008562.JPG
메아리,ECHOES (ME-ALI),2014,드라마,"김동현(석진),유지인(은희),이영하(용길)",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008561.JPG
열번 찍어도 안넘어진 사나이,MAN WHO COULDN'T BE PERSUADED  (YEOLBEON JJIG-EODO ANNEOM-EOJIN SANA-I),2014,"코메디,드라마","이주일,백일섭,신상철",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008560.JPG
돌아온 용쟁호투,THE RETURN OF THE GREAT FIGHTER  (DOL-A-ON YONG-JAENGHOTU),2014,"액션,무협","이준구,재프 스미스,랜디 앤더슨",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008559.JPG
영광의 날,BLADES OF GLORY,2014,코메디,"윌 패럴,존 헤저,윌 아넷",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005786.JPG
언틸 데스, ,2014,"액션,스릴러", ,http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005785.JPG
데드 캠프 2, ,2014,"액션,공포(호러),스릴러","에리카 레어센,헨리 롤린스",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005784.JPG
꼭지꼭지,THE WARM-HEARTED GIRL GOK-JI (KKOGJI KKOGJI),2014,"드라마,청춘영화,가족","최유리,전영록,태현실",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008555.JPG
프라이머벌, ,2014,"공포(호러),스릴러","도미닉 퍼셀,브룩 랭튼,올란도 존스",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPF005783.JPG
하늘이 부를 때까지,UNTIL HEAVEN CALLS (HANEUL-I BULEUL TTAEKKAJI),2014,드라마,"이대근,이영옥,황건",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008554.JPG
땅울림,EARTH TREMOR (TTANG-ULLIM),2014,"드라마,반공/분단,전쟁","서인석,조서희,김보연",http://file.koreafilm.or.kr/thm/02/00/02/52/TN_DPK008552.JPG
조용히 살고 싶다,WISH TO LIVE IN PEACE  (JO-YONGHI SALGO SIPDA),2014,"코메디,드라마,범죄","이주일,손창호,마영달",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008550.JPG
이 세상 다준다 해도,NOT FOR THE WORLD (I SESANG DAJUNDA HAEDO),2014,"멜로드라마,신파","김자옥,유장현,이화시",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008549.JPG
나이스 가이 노빗, ,2014,코메디,"에디 머피,탠디 뉴튼,테리 크루즈",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005782.JPG
멋대로 해라,DO AS YOU WANT  (MEOSDAELO HAELA),2014,드라마,"이대근,혜은이,김동현",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008547.JPG
프리 라이터스 다이어리, ,2014,드라마,"힐러리 스웽크,패트릭 뎀프시,스콧 글렌",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005781.JPG
신동, ,2014,드라마,"나루미 리코,마츠야마 켄이치,테즈카 사토미",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005780.JPG
워킹 톨 2 : 페이백, ,2014,액션,"케빈 소르보,이베트 니파,A.J. 버클리",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005779.JPG
돌의 초상,PORTRAIT OF A ROCK (DOL-UI CHOSANG),2014,문예,"이낙훈,한진희,김영애",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008546.JPG
황토기,THE STORY OF YELLOW VILLAGE (HWANGTOGI),2014,문예,"이대근,김동현,선우용녀",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008545.JPG
미스터 우드콕, ,2014,"코메디,가족","빌리 밥 손튼,션 윌리암 스콧,수잔 서랜든",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005778.JPG
말띠며느리,THE DAUGHTER-IN-LAW BORN IN THE YEAR OF HORSE (MALTTIMYEONEULI),2014,"멜로드라마,가족","김보연,사미자,이대근",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008544.JPG
실크, ,2014,드라마,"아시나 세이,마이클 피트",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005777.JPG
맨발의 청춘 ,THE HEY DAYS OF YOUTH 77  (MAENBAL-UI CHEONGCHUN 77),2014,멜로드라마,"이덕화,임예진,남궁원",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008543.JPG
핫 라드(핫 로드), ,2014,"액션,코메디","앤디 샘버그,조르마 타콘,빌 하더",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005776.JPG
노마비사,THE SECRET OF NOMA  (NOMABISA),2014,활극,"왕도,안진수,백응",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008541.JPG
굿 럭 척, ,2014,"코메디,멜로드라마","데인 쿡,제시카 알바,댄 포글러",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005775.JPG
비취호리,THE JADE FOX (BICHWIHOLI),2014,"활극,무협,시대극/사극","전붕(덴풍),나열(로례),이려혜",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008539.JPG
낸시 드류, ,2014,"어드벤처,범죄,미스터리,가족,스릴러","엠마 로버츠,크레이그 겔리스,리치 쿠퍼",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005774.JPG
혈육마방,THE STABLE OF FLESH AND BLOOD  (HYEOL-YUGMABANG),2014,활극,"장일도,담도랑,진혜민",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008538.JPG
내일의 나를 만드는 방법, ,2014,드라마,"나루미 리코,마에다 아츠코,콘도 요시마사",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005772.JPG
내가 버린 남자,THE MAN I LEFT  (NAEGA BEOLIN NAMJA),2014,멜로드라마,"윤일봉,유지인,김만",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008537.JPG
슈퍼독(언더독),UNDERDOG,2014,"액션,코메디,SF,어드벤처,가족","제이슨 리,피터 딘클리지,제임스 벨루시",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005771.JPG
사고친 후에, ,2014,"코메디,드라마,멜로드라마","세스 로건,캐서린 헤이글,폴 러드",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005770.JPG
이웃집 여자의 소리, ,2014,에로,"아오이 소라,오노 케이타,카토 히로토",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005769.JPG
우요일,UYOIL (U-YO-IL),2014,멜로드라마,"윤일봉,정윤희,전양자",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008536.JPG
로맨스그레이,ROMANCE GRAY,2014,멜로드라마,"최불암,백일섭,선우용녀",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008535.JPG
난 아내를 사랑하는 것 같아, ,2014,"코메디,멜로드라마","크리스 록,케리 와싱턴,지나 토레스",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005768.JPG
선배,THE LAST HEIST (SEONBAE),2014, ,"장동휘,안태섭,정혜경",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008534.JPG
26 X 365 = 0,26 X 365 = 0,2014,멜로드라마,"유지인(최수희),하명중(배남호),김추련(문부장)",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008533.JPG
나녀,NAKED WOMAN (NANYEO),2014,반공/분단,"남궁원,윤연경,김희라",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008532.JPG
사호무협,SA-HO MARTIAL ARTS  (SAHOMUHYEOB),2014,공포(호러),"한송희,황가달,곽무성",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008531.JPG
아파트 1303호, ,2014,공포(호러),"하츠네 에리코,이타야 유카,오타니 나오코",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005767.JPG
땅콩껍질 속의 연가,A LOVE SONG IN A PEANUT SHELL  (TTANGKONGKKEOBJIL SOG-UI YEONGA),2014,문예,"신성일,임예진,오현경",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008530.JPG
네 이웃의 여자를 사랑하라, ,2014,"드라마,에로","와카나 히카루,키시모토 유지",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005766.JPG
밈지, ,2014,"드라마,SF,어드벤처,가족,판타지","크리스 오닐,리안넌 리 린,조엘리 리차드슨",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005765.JPG
아직 멀었어요? 2, ,2014,"코메디,가족","아이스 큐브,니아 롱,존 C. 맥긴리",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005764.JPG
베이컨시, ,2014,"공포(호러),스릴러","루크 윌슨,케이트 베킨세일,프랭크 웨일리",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005763.JPG
하트브레이크 키드,THE HEARTBREAK KID,2014,"코메디,드라마,멜로드라마","벤 스틸러,말린 애커만,미셸 모나간",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005762.JPG
나쁜여자 길들이기, ,2014,멜로드라마,"카렐 로든,다니카 줄코바",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005761.JPG
게임플랜, ,2014,"코메디,가족","더 락,카이라 세드윅,매디슨 프티스",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005760.JPG
태양을 훔친 여자,THE WOMAN WHO STOLE THE SUN  (TAE-YANG-EUL HUMCHIN YEOJA),2014,멜로드라마,"김자옥(배정숙),박근형(유태준),이대근(장석환)",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008528.JPG
라즐 다즐, ,2014,"코메디,뮤직","벤 밀러,캐리 암스트롱",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005759.JPG
아리송해,CONFUSED  (ALISONGHAE),2014,코메디,"권귀옥,이기동,배삼용",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008527.JPG
사문의 승객,RAINING IN THE MOUNTAIN (SAMUN-UI SEUNGGAEG),2014,멜로드라마,"이장미(한국),강청(한국),황건(한국)",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008526.JPG
헌티드 에코 , ,2014,공포,"숀 영,데이빗 스타직",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005758.JPG
남자 가정부,MALE HOUSEKEEPER (NAMJA GAJEONGBU),2014,코메디,"이기동(형구),백일섭(반창고),김난영(이여사)",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008524.JPG
음란한 여간호사 , ,2014,"드라마,에로","아스카 이오,이자와 치나츠",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005757.JPG
어느 여대생의 고백,A COLLEGE GIRL'S CONFESSION  (EONEU YEODAESAENG-UI GO-BAEG),2014,멜로드라마,"이영옥,윤일봉,김추련",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008523.JPG
산중전기,LEGEND OF THE MOUNTAIN (SANJUNGJEONGI),2014,활극,"김인정,서풍",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008522.JPG
페이크 자매의 불륜 정사 , ,2014,에로,"한다 사사,사쿠라이 유코",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005756.JPG
뒤돌아 보지 마라,DON'T LOOK BACK  (DWIDOL-A BOJI MALA),2014,활극,"이대근,홍진희,배수천",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008521.JPG
대근이가 왔소,HERE COMES DAE-GEUN ( DAEGEUN-IGA WASS-SO),2014,멜로드라마,"이대근,김보미,문태선",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008520.JPG
너는 여자 나는 남자,"YOU'RE A WOMAN, I'M A MAN  (NEONEUN YEOJA NANEUN NAMJA)",2014,코메디,"이승현(오민우),이옥미(한지숙),임희춘(허태일)",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008519.JPG
누가 이 아픔을,WHO KNOWS THE PAIN  (NUGA I APEUM-EUL),2014,반공/분단,"박근형,김영애,조재성",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008518.JPG
30일간의 야유회,THE PICNIC FOR 30 DAYS (30ILGAN-UI YA-YUHOE),2014,문예,"엄인태,김유정,주선태",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008517.JPG
명백한 죄악, ,2014,드라마,"폴 다노,로사리오 도슨,나오미 해리스",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005755.JPG
하늘나라에서 온 편지,A LETTER FROM HEAVEN  (HANEULNALA-ESEO ON PYEONJI),2014,아동,"강수연,이순재,백일섭",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008516.JPG
도니도니 삼형제와 아기늑대 침투작전 , ,2014,어드벤처,"존 크라이어,브래드 가렛,스티브 잔",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005754.JPG
단짝,BEST FRIEND (DANJJAG),2014,아동,"최정훈,지미옥,이영수",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008515.JPG
빨주노초파남보,RAINBOW  (PPALJUNOCHOPANAMBO),2014,아동,"최경수,곽인진,최우성",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008513.JPG
영원한 유산,ETERNAL INHERITANCE  (YEONG-WONHAN YUSAN),2014,멜로드라마,"노주현,한혜숙,이순재",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008512.JPG
불행한 여자의 행복,HAPPINESS OF AN UNHAPPY WOMAN (BULHAENGHAN YEOJA-UI HAENGBOG),2014,멜로드라마,"유지인,이영하,오미연",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008511.JPG
특명 8호,SPECIAL MISSION NUMBER 8 (TEUGMYEONG 8HO),2014,반공/분단,"최성,김향미,이대엽",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008510.JPG
고교 명랑교실,CHEERFUL HIGH SCHOOL CLASS (GOGYO MYEONGLANGGYOSIL),2014,하이틴(고교),"이승현,이동진,이옥미",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008509.JPG
관세음보살,GODDESS OF MERCY (GWANSE-EUMBOSAL),2014,종교,"김정하,황해,박암",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008508.JPG
다니엘 크레이그의 플래시백 , ,2014,드라마,"다니엘 크레이그,해리 이든,올리비아 윌리엄스",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005753.JPG
파천신권,PACHUN MARTIAL ARTS (PACHEONSINGWON),2014,활극,"왕호,임은주,최봉",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008507.JPG
대사부,GREAT TEACHER (DAESABU),2014,활극,"진성,황정치,조영숙",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008506.JPG
독수리 날개를 펴라,"EAGLE, SPREAD YOUR WINGS (DOGSULI NALGAELEUL PYEOLA)",2014,멜로드라마,"노진아,봉승현,윤순홍",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008505.JPG
정무신권,JUNG-MU FIGHTING SKILLS (JEONGMUSINGWON),2014,활극,"강용,모사성,김기주",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008504.JPG
상영중, ,2014,드라마,"네스 로크 ,아드리아나 에그카오일리,데이시 카리노 ",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005752.JPG
비둘기의 합창,CHORUS OF DOVES (BIDULGI-UI HABCHANG),2014,멜로드라마,"박근형,고은아,조숙현",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008503.JPG
팔대장문,THE EIGHTH MASTER (PALDAEJANGMUN),2014,활극,"강청,최민규,김기주",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008502.JPG
다음 상영작, ,2014,"드라마,예술","재클린 조시 ,코코 마틴 ,파올로 리베로",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005751.JPG
철새들의 축제,FESTIVAL OF MIGRANTS (CHEOLSAEDEULEO-UL-UI CHUGJE),2014,반공/분단,"유미나,김추련,최봉",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008501.JPG
개선문,THE ARCH OF TRIUMPH (GAESEONMUN),2014,멜로드라마,"진유영,이계인,김보미",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008500.JPG
슬픔이 파도를 넘을 때,WHEN SADNESS TAKES OVER A WAVE  (SEULPEUM-I PADOLEUL NEOM-EUL TTAE),2014,멜로드라마,"황해,황정순,하명중",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008498.JPG
십이대천왕,TWELVE MARTIAL ARTS (SIB-IDAECHEON-WANG),2014,활극,"하후성,상관령봉,김민정",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008497.JPG
마닐라, ,2014,드라마,"피올로 파스쿠알 ,로잔나 로세스 ,알레산드라 드 로지",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005750.JPG
생사의 고백,CONFESSION OF LIFE OR DEATH (SAENGSA-UI GOBAEG),2014,반공/분단,"박근형,유지인,최봉",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008496.JPG
몬스터, ,2014,공포,"사라 리빙 ,에린 에반스 ,저스틴 L. 존스 ",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005749.JPG
부초,FLOATING PLANTS (BUCHO),2014,멜로드라마,"이동욱,윤미라,황해",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008495.JPG
시티 오브 엠버: 빛의 도시를 찾아서, ,2014,"어드벤처,판타지","해리 트리드웨이,사이어스 로넌,팀 로빈스",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005748.JPG
어딘가에 엄마가,THERE MUST BE MOTHER SOMEWHERE (EODINGA-E EOMMAGA),2014,멜로드라마,"손창민,천동석,강수연",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPK008493.JPG
잉베를 사랑한 남자, ,2014,드라마,"롤프 크리스티앙 라센 ,올레 크리스토퍼 에트바그 ,이다 엘리즈 브로치 ",http://file.koreafilm.or.kr/thm/02/00/02/51/TN_DPF005747.JPG
